transaction_id,amount,hour,predicted_label,fraud_probability,top_shap_feature,shap_value
150326,48.0,1,0,5e-06,V4,-4.303057
9373,4.38,3,0,0.0,V4,-6.808295
217847,79.98,15,0,1e-05,V1,-4.23158
43449,165.62,11,0,2.9e-05,V3,-6.40426
175760,68.84,10,0,3.7e-05,V4,-7.686794
143485,228.17,23,0,4e-06,V12,-5.37968
230658,8.99,16,0,0.0,V11,-4.209073
201352,13.58,13,0,0.567387,V11,-2.03156
66456,10.7,14,0,0.00068,V12,-4.45893
117816,12.5,20,0,4e-06,V4,-6.070492
82201,1.29,16,0,0.000187,V4,-3.401356
233347,0.76,16,0,1e-06,V4,-6.388346
144968,0.89,0,0,0.0,V4,-5.703913
249952,156.9,18,0,5e-06,V4,-4.659626
178694,300.0,10,0,0.0,V14,-4.153805
215712,25.0,14,0,1.1e-05,V1,-5.020114
141070,2.28,23,0,1.2e-05,V3,-4.02185
16787,96.04,7,0,0.000575,V3,-4.523906
180352,25.0,10,0,6e-06,V1,-4.528194
205622,0.0,13,0,0.000201,V11,-7.01915
87968,29.95,17,0,0.00011,V4,-6.444264
88083,9.99,17,0,0.000424,V14,-3.339111
65150,35.1,14,0,1e-06,V12,-7.244982
232500,323.46,16,0,0.736156,V12,-1.560852
21703,15.89,8,0,0.0,V14,-4.996857
148636,9.36,1,0,0.0,V3,-3.49167
47287,1.29,11,0,3e-06,V14,-6.592432
54376,139.85,12,0,2.4e-05,V4,-4.0245
262062,225.73,20,0,6e-06,V4,-5.41109
145409,3.78,0,0,2e-06,V1,-4.919055
71782,19.02,15,0,1.8e-05,V3,-6.703746
137874,449.0,22,0,0.056196,V11,-2.60685
160715,13.7,7,0,0.000101,V1,-6.23189
51940,9.99,12,0,0.082655,V3,-3.011727
135266,106.1,22,0,0.000842,V3,-6.161677
18756,8.99,8,0,4e-06,V3,-4.093435
126677,1.0,21,0,0.015495,V3,-2.473808
262244,0.12,20,0,0.000516,V1,-4.323783
22945,89.99,9,0,2.2e-05,V10,-7.105568
62113,2.31,13,0,0.000398,V10,-2.856485
230128,25.0,16,0,3e-05,V1,-4.242982
73691,17.95,15,0,0.000736,V4,-3.044158
1785,126.85,0,0,1e-06,V4,-5.69396
107010,14.45,19,0,0.00356,V11,-4.558936
253051,20.0,19,0,6e-06,V14,-6.538516
234623,158.0,17,0,0.000653,V4,-4.831521
118432,20.0,20,0,0.095698,V14,-4.93699
107382,47.9,19,0,8e-06,V4,-5.14396
144234,474.61,23,0,2e-06,V4,-4.041223
151879,34.3,2,0,4.4e-05,V14,-4.143303
110016,53.07,19,0,8.7e-05,V4,-6.534412
129655,415.98,21,0,5.5e-05,V25,-3.545334
173405,0.76,9,0,3.3e-05,V1,-6.322351
9236,10.07,3,0,2e-06,V4,-5.471712
228538,15.0,16,0,0.001172,V4,-5.763702
18748,2.69,8,0,1e-06,V12,-3.527301
93485,58.24,17,0,0.781774,V3,-4.323092
262546,2.5,20,0,0.000154,V4,-3.139989
39603,11.99,11,0,4.5e-05,V14,-3.96686
35188,63.65,10,0,0.013926,V12,-6.226398
223544,12.95,15,0,5.6e-05,V4,-3.663301
107644,7.23,19,0,0.0005,V12,-2.735638
263632,114.4,20,0,4e-06,V14,-4.244655
29747,1.98,9,0,0.0,V14,-6.252606
221210,1.9,15,0,3e-06,V12,-5.103934
143628,0.89,23,0,0.000115,V12,-4.074991
14629,191.0,7,0,1e-06,V12,-3.674251
61399,558.58,13,0,0.000609,V4,-5.330465
242395,1.98,18,0,6.9e-05,V1,-6.28122
53302,37.0,12,0,4.4e-05,V4,-5.764797
202093,13.0,13,0,4e-06,V4,-5.438526
124081,10.59,21,0,0.005843,V11,-2.283647
52897,44.95,12,0,0.0475,V11,-2.946219
272891,5.15,21,0,0.009467,V1,-6.077064
84345,76.0,16,0,2.7e-05,V4,-5.278516
194408,7.75,12,0,0.000852,V4,-5.489608
279015,9.72,22,0,1e-06,V4,-4.966557
101430,581.2,18,0,6.8e-05,V11,-5.509536
138780,5.99,23,0,0.000827,V14,-5.457848
88855,0.1,17,0,3e-06,V4,-6.753552
188232,24.94,11,0,0.00034,V12,-3.308646
188644,26.9,11,0,0.004246,V19,-1.877989
253029,1.21,19,0,1.6e-05,V4,-5.572341
24330,89.95,9,0,1.8e-05,V14,-2.218922
183447,0.99,10,0,3e-06,V4,-5.437437
140236,59.15,23,0,8.6e-05,V14,-2.77967
261528,73.9,20,0,5.9e-05,V1,-4.891842
17765,204.15,8,0,0.000325,V4,-2.903593
122296,3.59,21,0,2e-06,V3,-4.183375
126268,1.0,21,0,1.1e-05,V12,-4.696674
102570,1.98,18,0,0.010276,V14,-2.824187
87669,1.0,17,0,0.239826,V24,-3.047678
201000,832.29,13,0,0.000409,V24,-3.206064
236904,31.5,17,0,1e-06,V11,-3.952179
198953,119.83,12,0,0.469626,V12,-4.404134
281123,59.17,23,0,1e-06,V12,-3.225076
263536,19.99,20,0,0.001835,V1,-5.249308
75584,35.0,15,0,8e-06,V4,-4.343512
54652,22.91,12,0,0.000718,V14,-4.636496
94733,2.69,18,0,0.000368,V14,-3.166141
200481,73.47,13,0,7e-06,V1,-5.155981
100379,59.0,18,0,5e-06,V12,-7.328589
273116,6.1,21,0,3.6e-05,V4,-3.746803
29992,12.31,9,0,5.8e-05,V12,-7.194365
104935,45.9,19,0,2e-06,V3,-5.922809
248804,3.0,18,0,5.1e-05,V1,-4.88946
118886,5.38,20,0,0.000137,V14,-2.571529
43220,89.99,11,0,2e-06,V12,-6.784782
19583,79.51,8,0,0.031042,V8,-2.652481
33628,89.95,10,0,4.5e-05,V4,-6.31025
258765,60.5,20,0,7e-06,V4,-5.423723
102192,22.52,18,0,1.3e-05,V12,-5.522109
133264,19.0,22,0,1.6e-05,V4,-3.559857
239353,9.99,17,0,0.000195,V4,-3.254991
4355,15.03,1,0,1e-06,V4,-6.95511
252629,8.99,19,0,3.7e-05,V4,-6.282068
231168,25.99,16,0,9e-06,V14,-4.965698
16232,405.9,7,0,1.1e-05,V3,-4.524555
120215,10.88,21,0,5.9e-05,V3,-3.926278
106848,1.79,19,0,0.001554,V14,-4.077106
91298,0.9,17,0,0.000134,V14,-4.867474
190249,34.0,11,0,7e-06,V4,-6.55989
102922,9.99,19,0,0.724067,V3,-6.106591
99034,1.0,18,0,0.014138,V18,-4.060786
34081,0.89,10,0,0.0,V4,-5.136978
239486,1.98,17,0,4e-06,V4,-4.28114
93974,36.98,17,0,4e-06,V3,-7.777678
45908,1.0,11,0,0.000896,V2,-2.855861
249309,6.39,18,0,0.217856,V4,-1.89715
56150,330.0,13,0,0.027767,V3,-6.679694
261619,24.27,20,0,1e-06,V4,-5.345312
66520,1134.09,14,0,0.350742,V7,-1.870773
196229,14.99,12,0,4.3e-05,V4,-4.466106
17508,2.67,7,0,1.4e-05,V14,-4.332051
226400,60.69,16,0,0.011149,V12,-2.579668
39087,28.08,11,0,0.000119,V14,-3.895572
161191,4.56,7,0,3e-06,V4,-6.71552
97865,0.0,18,0,0.027358,V3,-4.209422
231788,13.95,16,0,1e-06,V4,-4.194136
234904,113.18,17,0,0.001216,V24,-2.9056
255578,334.39,19,0,0.000519,V14,-4.37595
247267,0.0,18,0,8e-06,V1,-6.798122
190663,9.03,11,0,1e-06,V4,-5.810637
20684,16.69,8,0,2.9e-05,V12,-7.433562
2756,12.99,0,0,0.000104,V3,-3.853144
2347,8.9,0,0,1.1e-05,V3,-4.0628
93277,54.99,17,0,0.003405,V3,-2.824912
149247,70.78,1,0,1.6e-05,V14,-7.035738
105855,12.0,19,0,1.6e-05,V4,-5.856252
62062,498.59,13,0,0.001461,V11,-3.542657
87546,3.58,17,0,6e-06,V4,-5.104722
70832,1.29,15,0,2.3e-05,V3,-4.019602
28160,126.0,9,0,0.000102,V4,-6.133172
157541,1.0,6,0,0.0,V14,-6.015362
53775,4.49,12,0,1e-06,V14,-4.55705
141409,11.5,23,0,0.000775,V3,-6.387422
55480,15.0,13,0,0.000237,V4,-5.595072
69950,1.29,14,0,1.5e-05,V12,-5.138252
155099,6.42,5,0,0.0,V14,-4.933812
161165,18.88,7,0,0.000264,V1,-3.439389
236268,3.5,17,0,1.6e-05,V14,-3.376747
140048,44.85,23,0,0.000147,V4,-5.220536
200727,14.63,13,0,0.013469,V4,-6.530888
35413,155.19,10,0,0.000139,V4,-5.95839
92605,2.99,17,0,1e-06,V14,-4.40912
11271,39.77,5,0,4e-06,V14,-7.836842
282517,36.03,23,0,2.3e-05,V1,-5.328088
22609,1.0,8,0,0.451507,V12,-1.27078
136877,633.75,22,0,7e-06,V14,-3.555794
238596,30.0,17,0,0.005559,V24,-2.418734
146285,1.0,0,0,0.0,V4,-6.83939
16394,2.69,7,0,0.000123,V12,-4.367576
15634,1.0,7,0,0.0,V11,-5.115402
252607,0.76,19,0,5e-06,V1,-5.016664
56332,11.5,13,0,5e-06,V4,-4.748996
188951,11.39,11,0,1.3e-05,V12,-4.136573
103449,26.59,19,0,0.000561,V12,-3.560738
273663,14.9,22,0,8e-06,V14,-6.857031
256349,7.37,19,0,0.264071,V4,-2.042866
138219,5.0,22,0,0.171355,Hour,-2.057858
215068,235.0,14,0,4.9e-05,V14,-3.642443
21136,218.38,8,0,7e-06,V4,-5.273586
19712,2.69,8,0,0.001328,V18,-2.643572
167688,107.94,9,0,0.0,V11,-5.193612
156088,1.0,5,0,1.2e-05,V14,-7.721241
249702,132.5,18,0,0.003572,V4,-4.994599
262511,114.0,20,0,8e-06,V4,-5.637779
173435,203.91,9,0,6e-06,V3,-4.538446
184171,31.15,11,0,0.000125,V4,-7.434186
91019,18.61,17,0,0.000976,V14,-4.264426
34776,18.41,10,0,0.002058,V14,-3.985456
172457,716.88,9,0,2e-06,V14,-5.091346
153684,12.22,3,0,0.0,V4,-6.594776
197788,250.0,12,0,0.012213,V10,-2.876702
199778,9.99,12,0,1e-06,V14,-5.237074
120126,4.99,21,0,7.9e-05,V4,-5.133215
21861,80.0,8,0,4.5e-05,V4,-6.38506
179202,0.0,10,0,2.5e-05,V14,-4.882676
89006,4.42,17,0,1.1e-05,V14,-4.270546
7342,3.78,2,0,1e-06,V14,-6.577866
215467,167.0,14,0,5.1e-05,V4,-5.342982
180440,3.02,10,0,0.031869,V7,-2.870883
47339,56.96,11,0,7e-06,V4,-6.312727
120497,1.0,21,0,2.5e-05,V3,-7.35889
87258,1.98,17,0,0.001802,V14,-3.006565
88449,4.0,17,0,0.001655,V14,-5.140222
45380,45.0,11,0,0.003787,V3,-3.783426
213027,87.62,14,0,7e-06,V14,-3.389605
167991,516.82,9,0,0.017619,V4,-2.915613
193192,147.45,12,0,2e-06,V4,-5.378739
243748,9.42,18,0,1.5e-05,V4,-5.135362
217899,5.2,15,0,0.000161,V4,-5.212122
66036,469.81,14,0,0.002021,V4,-5.601518
266090,11.99,21,0,0.0,V12,-5.314672
245299,712.42,18,0,1.8e-05,V11,-7.142764
3246,2.69,0,0,0.0,V14,-4.453565
283459,253.85,23,0,0.0,V12,-4.349743
190544,8.47,11,0,9e-06,V4,-5.715692
255885,11.5,19,0,1.4e-05,V4,-4.837516
159049,36.98,7,0,0.000238,V11,-2.917917
16125,57.26,7,0,0.000133,V3,-3.880862
199595,34.14,12,0,0.001401,V11,-4.516952
9030,2.28,3,0,1e-06,V3,-4.120446
132642,1.79,22,0,2e-06,V18,-4.110314
194156,12.99,12,0,3.3e-05,V14,-5.358448
50063,30.0,12,0,0.000121,V4,-5.609768
71086,2.99,15,0,0.0,V14,-5.028432
114065,58.0,20,0,4e-06,V4,-5.927546
200795,19.99,13,0,0.000147,V4,-8.907032
119748,24.99,20,0,1.6e-05,V4,-5.32214
48591,929.28,12,0,0.000513,V12,-2.894476
69692,149.0,14,0,9e-06,V4,-5.736708
54853,128.0,12,0,0.0,V3,-4.039823
112371,9.99,20,0,3e-06,V12,-3.196548
205686,45.45,13,0,7.7e-05,V1,-4.026471
64155,1102.31,14,0,0.006431,V14,-2.725483
278498,62.5,22,0,0.002036,V4,-4.248277
83762,54.84,16,0,0.022916,V11,-6.986982
267610,1.98,21,0,3e-06,V1,-5.661402
50917,11.12,12,0,0.0,V14,-5.156764
126159,189.0,21,0,2.8e-05,V4,-6.123454
2753,4.49,0,0,3e-06,V4,-5.209936
185941,388.8,11,0,0.000207,V12,-6.543918
147067,54.95,0,0,7.1e-05,V4,-4.845712
262780,70.14,20,0,1e-06,V14,-5.764541
63950,83.05,14,0,8e-06,V4,-4.571558
105853,114.0,19,0,8.1e-05,V14,-5.222724
230757,1.0,16,0,0.00014,V1,-7.069914
128650,9.99,21,0,0.023823,V3,-7.341101
131332,254.9,22,0,0.000154,V4,-5.325557
243737,24.99,18,0,0.000162,V4,-6.020237
100770,1.5,18,0,2e-06,V3,-5.842064
190731,90.98,11,0,1e-06,V4,-5.65698
171512,2.49,9,0,0.012846,V3,-3.959356
10972,9.98,5,0,1.1e-05,V14,-8.372135
255564,2.69,19,0,5e-06,V1,-5.94224
216889,97.63,15,0,0.000393,V1,-2.646349
171371,26.95,9,0,4e-06,V12,-5.181684
102565,88.28,18,0,2e-05,V4,-5.905184
233652,8.99,17,0,0.000159,V1,-6.735414
248056,89.1,18,0,2e-06,V11,-5.346228
21571,751.22,8,0,1e-06,V14,-4.716966
128132,31.49,21,0,0.000155,V18,-3.343726
66514,50.0,14,0,2.4e-05,V3,-4.846912
118868,3.27,20,0,0.037847,V11,-2.000958
68297,17.9,14,0,9e-06,V4,-5.260794
233504,35.51,16,0,6e-06,V1,-4.296452
129016,3.64,21,0,1e-06,V12,-8.074523
99575,34.95,18,0,3e-06,V14,-5.567992
173135,24.9,9,0,3.8e-05,V4,-7.31252
54893,7.59,12,0,2e-06,V4,-5.910804
156288,9.39,5,0,1e-06,V14,-4.930965
218827,69.9,15,0,0.000193,V12,-5.96239
203002,88.41,13,0,8e-06,V4,-5.349303
106366,1.75,19,0,0.000274,V3,-6.46445
280419,121.5,23,0,0.00018,V12,-2.64706
246487,5.0,18,0,1e-06,V11,-4.319425
239348,89.81,17,0,2e-05,V1,-4.516495
102415,413.24,18,0,0.048256,V12,-3.527963
176809,684.38,10,0,7e-06,V14,-3.594526
259460,82.0,20,0,2.4e-05,V14,-3.466668
36344,60.0,10,0,1.2e-05,V12,-3.029832
82586,1.0,16,0,1.1e-05,V3,-3.671076
151796,181.85,2,0,9e-06,V4,-5.925992
141537,1.0,23,0,6.1e-05,V4,-3.266918
46408,237.15,11,0,1e-05,V4,-4.994148
31638,80.66,10,0,3e-06,V3,-4.068886
171661,135.15,9,0,2.1e-05,V24,-3.327027
199863,5.0,12,0,0.001529,V1,-6.675466
223492,17.99,15,0,9.6e-05,V4,-5.454941
89242,937.41,17,0,3e-05,V14,-2.244106
45220,2.69,11,0,1.8e-05,V3,-4.050426
263685,1.0,20,0,1.1e-05,V4,-5.282122
226994,32.79,16,0,8.7e-05,V1,-4.39793
68286,11.0,14,0,1e-06,V4,-5.492986
67393,7.99,14,0,0.0,V14,-4.299177
86870,52.0,17,0,0.000394,V12,-6.709992
183012,14.78,10,0,0.0,V4,-5.377336
140668,1.0,23,0,0.000122,Hour,-3.832002
13795,27.09,6,0,0.000696,V14,-6.824329
203958,84.0,13,0,0.000272,V14,-4.455292
16622,0.89,7,0,0.000244,V3,-3.41077
52533,27.26,12,0,8.1e-05,V3,-4.312802
212885,7.5,14,0,1.3e-05,V3,-4.232425
254045,19.6,19,0,5e-06,V14,-5.550068
148728,7.7,1,0,0.0,V14,-6.630344
272813,22.85,21,0,0.000143,V14,-5.41674
150507,49.98,1,0,7.7e-05,V4,-4.440612
15090,9.0,7,0,0.003964,V14,-2.404067
257165,24.99,19,0,0.000479,V4,-7.329641
234942,69.9,17,0,0.00016,V12,-5.90632
276190,25.0,22,0,5e-06,V4,-4.509498
260689,189.0,20,0,1.5e-05,V4,-5.265266
217767,128.09,15,0,7.6e-05,V14,-4.087922
224279,2709.8,15,0,0.005034,V14,-4.626558
282345,0.99,23,0,0.0,V4,-5.200932
184230,37.4,11,0,3.3e-05,V4,-5.658142
39178,56.97,11,0,7.8e-05,V4,-6.06065
3476,70.71,0,0,0.0,V3,-8.296394
172430,391.31,9,0,0.0,V14,-4.131231
63419,44.74,14,0,4e-05,V3,-5.084133
97940,4.53,18,0,0.000116,V14,-4.931614
235688,50.0,17,0,1.1e-05,V4,-4.33251
95151,1.0,18,0,0.001953,V25,-2.34248
138390,19.99,22,0,7e-06,V3,-6.5726
87620,69.95,17,0,5e-06,V12,-4.399598
124738,11.5,21,0,0.005076,V8,-3.280304
34111,5.76,10,0,1e-05,V4,-5.681094
97053,9.99,18,0,0.288826,V11,-2.665813
170370,1.98,9,0,4e-06,V1,-5.761388
155913,2.12,5,0,2e-06,V3,-6.609291
87773,1.98,17,0,9e-06,V4,-5.105244
189963,124.65,11,0,0.00249,V10,-2.92013
157068,2.12,6,0,3e-06,V3,-6.911938
140583,3.62,23,0,4e-06,V3,-4.134392
203850,295.3,13,0,0.000107,V14,-4.40563
66308,69.99,14,0,8e-06,V4,-6.098818
20615,1.0,8,0,2e-05,V4,-6.727348
188288,0.76,11,0,1e-06,V4,-7.807042
56854,0.69,13,0,3e-05,V14,-4.215699
63460,9.19,14,0,0.002544,V3,-3.271631
58662,99.95,13,0,1.6e-05,V11,-4.161256
186872,307.04,11,0,2.4e-05,V14,-6.853477
275118,59.38,22,0,2.4e-05,V14,-3.767536
152947,12.99,3,0,0.0,V14,-6.221721
86268,111.49,16,0,6e-06,V4,-6.311531
243015,683.46,18,0,0.000494,V4,-5.777529
45885,1015.2,11,0,1.2e-05,V4,-4.464772
108399,8.49,19,0,8.1e-05,V3,-4.116399
216155,271.0,14,0,0.00025,V14,-3.679768
201821,4.47,13,0,2.9e-05,V4,-5.970988
36125,7.98,10,0,1e-06,V3,-4.547838
145633,12.99,0,0,8e-06,V4,-4.17873
271209,65.07,21,0,0.001542,V4,-5.727718
244,0.99,0,0,3e-06,V11,-4.17892
144276,0.76,23,0,4e-06,V12,-4.02692
47342,0.74,11,0,0.012109,V14,-2.185336
8039,48.06,3,0,4e-06,V4,-5.47439
282888,17.99,23,0,2.2e-05,V14,-2.32445
12079,11.85,5,0,1.1e-05,V4,-5.692267
80341,4.99,16,0,3.9e-05,V3,-7.247564
203949,31.35,13,0,3.5e-05,V4,-6.488684
273906,10.0,22,0,2e-06,V14,-4.978625
11309,11.85,5,0,7e-06,V14,-4.467094
177567,24.0,10,0,1e-06,V4,-3.814906
195560,15.0,12,0,0.000478,V4,-7.96965
9890,10.65,4,0,0.009306,V14,-3.936514
263851,6.01,20,0,1.9e-05,V1,-4.925076
29517,9.54,9,0,0.000289,V12,-6.56156
149844,50.0,1,0,9e-06,V10,-5.775405
272592,44.58,21,0,0.00093,V3,-8.923919
6854,34.9,2,0,1.3e-05,V4,-6.303954
91695,11.0,17,0,0.001822,V14,-5.857142
41197,150.0,11,0,4.8e-05,V12,-5.985002
148262,2.5,0,0,5e-06,V1,-6.197928
200318,30.75,13,0,1e-06,V14,-4.987292
236412,9.86,17,0,0.000798,V4,-8.809833
50014,86.74,12,0,4.3e-05,V4,-6.34971
119525,29.99,20,0,0.0007,V18,-3.570271
281198,1.4,23,0,1.2e-05,V4,-5.919483
112110,7.92,20,0,1e-05,V14,-2.892905
113851,8.0,20,0,8.7e-05,V3,-5.513177
84285,27.99,16,0,0.16929,V3,-4.2916
149151,545.79,1,0,3e-06,V4,-6.089182
131059,1.5,22,0,4.3e-05,V14,-4.272562
79197,178.85,16,0,0.001318,V12,-2.958195
202160,50.0,13,0,1e-06,V14,-4.530384
124688,60.0,21,0,0.000528,V12,-6.682036
69642,39.99,14,0,2e-06,V4,-4.490329
236874,0.89,17,0,5e-06,V4,-5.846833
163738,29.0,8,0,4e-06,V4,-4.348777
102652,10.0,18,0,1.8e-05,V4,-3.109489
113921,9.99,20,0,0.146847,V11,-3.19372
68971,11.5,14,0,0.056439,V18,-3.49762
211568,140.0,14,0,5e-06,V3,-4.451933
236405,1355.2,17,0,0.000186,V4,-4.801904
152811,15.95,3,0,3e-06,V14,-7.824538
275199,1.52,22,0,3e-06,V4,-5.454118
232166,144.0,16,0,2e-06,V14,-4.421366
116,81.13,0,0,0.000419,V3,-8.033072
181525,89.99,10,0,0.000166,V1,-2.423516
146405,19.77,0,0,2e-06,V12,-3.701794
171511,10.0,9,0,8e-06,V4,-5.847416
34585,1.0,10,0,0.001254,V12,-3.585371
273975,1.0,22,0,1.1e-05,V1,-3.540622
72798,19.57,15,0,0.010192,V3,-3.952132
27709,29.24,9,0,1e-06,V14,-3.981238
211364,15.0,14,0,8.1e-05,V4,-6.960428
203892,236.73,13,0,8.5e-05,V4,-4.987232
272640,3.49,21,0,0.000175,V4,-5.821664
136451,143.78,22,0,2e-05,V18,-2.943316
224398,1.98,15,0,1.2e-05,V3,-3.881302
217095,2.59,15,0,1e-06,V4,-4.33244
61064,62.05,13,0,0.00019,V12,-6.542442
226695,27.82,16,0,7.1e-05,V1,-5.924862
107902,1.0,19,0,0.037264,V14,-2.825941
1273,3.56,0,0,7e-06,V14,-3.893073
207558,1.0,13,0,4.9e-05,V4,-4.315686
240942,60.0,17,0,1.4e-05,V4,-5.327372
131348,2.19,22,0,4e-06,V4,-5.372745
107123,453.98,19,0,1.6e-05,V4,-5.187112
153164,2.24,3,0,0.0,V14,-5.110483
112164,158.3,20,0,8e-06,V14,-5.224808
7272,72.78,2,0,0.001046,V14,-5.401144
91547,44.99,17,0,0.000279,V14,-6.226038
62088,9.11,13,0,3.9e-05,V3,-4.036891
169145,82.75,9,0,8e-06,V4,-4.694314
210586,12.36,14,0,0.002593,V1,-6.630156
183867,49.99,10,0,4.7e-05,V4,-5.76806
10487,11.0,4,0,1e-06,V3,-7.113476
87670,1.79,17,0,3.2e-05,V3,-3.869086
151315,39.9,2,0,3e-06,V4,-8.139784
148553,5.48,1,0,0.005612,V10,-3.471796
82367,439.96,16,0,0.000243,V4,-5.939836
254152,114.9,19,0,6.2e-05,V4,-6.089408
115917,0.76,20,0,9e-06,V4,-3.659572
278357,23.7,22,0,0.02604,V26,-2.601073
154484,255.9,4,0,0.000288,V14,-5.558536
203022,76.18,13,0,1.5e-05,V4,-6.116221
109661,1.78,19,0,7e-05,V3,-3.796241
20924,17.0,8,0,2.7e-05,V14,-5.596234
282531,13.19,23,0,0.0,V12,-4.074421
48703,39.0,12,0,4.6e-05,V14,-5.373148
127321,561.9,21,0,0.000117,V14,-3.928921
200157,11.5,13,0,0.005906,V1,-6.16209
170546,159.99,9,0,2.1e-05,V14,-6.142887
7068,0.01,2,0,5e-06,V3,-5.26985
247830,0.79,18,0,0.007658,V2,-2.911034
250157,95.0,18,0,0.000405,V4,-4.381768
237877,55.93,17,0,2e-05,V4,-3.09079
100644,10.0,18,0,7.2e-05,V4,-5.574182
161427,92.2,7,0,5e-06,V12,-4.605134
145921,1.69,0,0,0.0,V4,-7.26177
166683,2.23,8,0,1e-06,V4,-4.717914
70120,40.0,14,0,0.001495,V4,-6.483402
228802,52.19,16,0,4.2e-05,V4,-6.716248
130482,4.49,22,0,0.000111,V4,-2.684886
108746,3.87,19,0,3e-06,V14,-4.44997
79715,11.41,16,0,8e-06,V3,-6.947237
56114,207.16,13,0,0.003003,V12,-7.492247
227518,118.43,16,0,1e-05,V4,-3.482034
281201,11.97,23,0,3.1e-05,V4,-5.677022
205877,1.79,13,0,0.0,V4,-6.856066
190267,0.89,11,0,2.5e-05,V4,-7.177398
16634,158.0,7,0,0.00015,V3,-4.946069
67269,15.0,14,0,7.5e-05,V4,-7.00177
237550,11.67,17,0,1.3e-05,V4,-5.997394
9424,28.93,3,0,0.000109,V14,-4.474058
128127,40.0,21,0,0.000257,V12,-3.056135
85058,26.04,16,0,0.01101,V14,-3.229536
170324,0.99,9,0,9.9e-05,V14,-3.004736
188717,19.5,11,0,0.000186,V4,-3.759484
33861,2.0,10,0,9.2e-05,V12,-7.623942
101328,41.31,18,0,0.000819,V3,-9.18574
114237,15.13,20,0,4e-06,V3,-4.574429
190465,20.6,11,0,2.2e-05,V4,-5.679978
281531,32.79,23,0,1.4e-05,V1,-3.868626
130590,71.99,22,0,6.9e-05,V4,-5.061964
222672,66.49,15,0,0.000321,V1,-4.152185
2602,43.84,0,0,0.001682,V12,-4.224359
158705,201.33,7,0,0.004125,V14,-2.294302
206841,8.36,13,0,0.000801,V12,-3.546275
37137,85.0,10,0,0.000176,V14,-4.150101
239587,9.99,17,0,0.000786,V14,-5.146022
237021,61.6,17,0,2e-06,V11,-5.7927
120765,20.0,21,0,1e-05,V4,-4.777061
243657,21.0,18,0,0.000238,V4,-5.600796
255896,1.98,19,0,7.7e-05,V4,-8.544557
256078,11.45,19,0,1.6e-05,V4,-5.426332
208094,9.54,14,0,3e-06,V4,-5.513289
179295,45.9,10,0,0.0,V3,-6.105294
153536,1340.14,3,0,0.000106,V14,-4.281167
238481,386.0,17,0,0.000162,V4,-4.486784
143202,15.0,23,0,1.7e-05,V4,-3.332023
105565,144.0,19,0,1.5e-05,V18,-4.507307
167060,5.49,8,0,2e-06,V4,-7.67991
19735,1.0,8,0,3.8e-05,V4,-7.220624
142784,0.89,23,0,0.000546,V12,-3.644955
65736,12.99,14,0,0.000405,V12,-2.672228
279011,0.77,22,0,9.7e-05,V1,-5.121967
21723,159.06,8,0,3.6e-05,V12,-4.858682
160801,1.0,7,0,3e-06,V1,-5.705664
159167,59.88,7,0,0.004918,V11,-3.905544
158533,9.3,6,0,0.004219,V14,-4.812315
159662,549.1,7,0,3.4e-05,V4,-6.586158
141480,16.91,23,0,1.6e-05,V3,-3.99824
114607,26.47,20,0,1.3e-05,V4,-4.508318
18021,20.0,8,0,2e-06,V4,-6.426
142556,3.56,23,0,0.0,V14,-4.735481
100765,1.5,18,0,1e-06,V3,-5.774608
177647,19.95,10,0,3e-06,V4,-7.623954
122922,1.78,21,0,4e-06,V4,-6.145586
92143,54.99,17,0,0.026067,V3,-4.011513
134956,7.49,22,0,0.002373,V3,-3.69115
262134,188.47,20,0,0.00089,V14,-3.61183
130186,20.0,22,0,1.6e-05,V4,-4.136631
181905,49.9,10,0,3.6e-05,V4,-7.834912
237707,129.0,17,0,0.00066,V4,-6.352752
273415,43.95,21,0,2.7e-05,V14,-4.539008
39322,198.0,11,0,2e-06,V4,-5.833953
27098,3.07,9,0,1e-06,V4,-7.17767
133110,2.69,22,0,0.002165,V14,-5.684009
153702,9.0,3,0,7.9e-05,V14,-5.586224
261438,26.99,20,0,2e-06,V14,-5.93614
267059,109.0,21,0,0.000344,V14,-6.266319
124074,8.56,21,0,2e-06,V3,-4.534284
170132,2.49,9,0,1.7e-05,V1,-5.498534
166912,168.63,8,0,9.4e-05,V4,-7.209062
44765,1.0,11,0,0.000219,V25,-3.17917
83239,34.89,16,0,4e-06,V4,-5.631157
15218,65.7,7,0,1e-06,V4,-5.831716
96844,27.0,18,0,0.000512,V3,-2.69869
76770,15.92,15,0,2.1e-05,V4,-4.660078
80257,40.0,16,0,0.000726,V4,-6.282222
214978,1.98,14,0,1e-06,V1,-3.643072
111670,0.89,20,0,1e-06,V14,-5.98556
84283,110.0,16,0,0.000276,V18,-3.77059
221766,15.0,15,0,1e-05,V11,-5.715889
1724,8.65,0,0,8.5e-05,V3,-4.112349
186214,81.0,11,0,6e-05,V4,-5.428849
255040,1.98,19,0,2e-06,V1,-5.973636
261684,34.95,20,0,0.000187,V4,-6.59458
172475,1.0,9,0,0.002888,V1,-5.93757
134173,65.75,22,0,0.000117,V4,-4.458951
120573,40.85,21,0,2.5e-05,V12,-6.870505
253322,20.0,19,0,0.000514,V4,-4.924234
174719,399.61,9,0,0.000146,V14,-2.792047
257576,3.79,19,0,1e-06,V3,-3.820925
